"","source","type","lang","value","id"
"684","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1277"
"685","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1278"
"686","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0968"
"687","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1281"
"688","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1188"
"689","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1285"
"690","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1159"
"691","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0197"
"692","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0198"
"693","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0200"
"694","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0205"
"695","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0220"
"696","nvd@nist.gov","Primary","en","CWE-19","CVE-1999-0226"
"697","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0231"
"698","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0240"
"699","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0243"
"700","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0248"
"701","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0255"
"702","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0268"
"703","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0276"
"704","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0283"
"705","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0285"
"706","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0286"
"707","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0355"
"708","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0361"
"709","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0364"
"710","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0384"
"711","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0388"
"712","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0393"
"713","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0394"
"714","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0395"
"715","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0397"
"716","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0398"
"717","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0399"
"718","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0401"
"719","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0448"
"720","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0452"
"721","nvd@nist.gov","Primary","en","CWE-200","CVE-1999-0453"
"722","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0454"
"723","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0465"
"724","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0495"
"725","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0497"
"726","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0512"
"727","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0515"
"728","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0520"
"729","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0523"
"730","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0527"
"731","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0528"
"732","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0529"
"733","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0530"
"734","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0539"
"735","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0547"
"736","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0548"
"737","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0549"
"738","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0554"
"739","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0555"
"740","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0556"
"741","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0559"
"742","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0560"
"743","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0561"
"744","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0564"
"745","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0565"
"746","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0568"
"747","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0569"
"748","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0570"
"749","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0571"
"750","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0577"
"751","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0578"
"752","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0579"
"753","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0580"
"754","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0581"
"755","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0583"
"756","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0584"
"757","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0586"
"758","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0587"
"759","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0588"
"760","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0589"
"761","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0591"
"762","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0592"
"763","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0593"
"764","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0594"
"765","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0596"
"766","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0597"
"767","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0598"
"768","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0599"
"769","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0600"
"770","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0601"
"771","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0602"
"772","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0603"
"773","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0611"
"774","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0613"
"775","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0618"
"776","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0624"
"777","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0625"
"778","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0629"
"779","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0630"
"780","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0632"
"781","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0635"
"782","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0636"
"783","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0637"
"784","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0638"
"785","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0639"
"786","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0640"
"787","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0641"
"788","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0650"
"789","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0650"
"790","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0651"
"791","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0653"
"792","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0654"
"793","nvd@nist.gov","Primary","en","CWE-16","CVE-1999-0656"
"794","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0657"
"795","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0661"
"796","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0662"
"797","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0663"
"798","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0664"
"799","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0665"
"800","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0698"
"801","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1430"
"802","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1440"
"803","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1568"
"804","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0402"
"805","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1170"
"806","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1422"
"807","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0005"
"808","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0389"
"809","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0914"
"810","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0054"
"811","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0390"
"812","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0464"
"813","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0391"
"814","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0458"
"815","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1268"
"816","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0442"
"817","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0392"
"818","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0063"
"819","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1172"
"820","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1376"
"821","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1538"
"822","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0457"
"823","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0678"
"824","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0119"
"825","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0451"
"826","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0121"
"827","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1264"
"828","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1544"
"829","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0352"
"830","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0356"
"831","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0357"
"832","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1458"
"833","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0347"
"834","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0400"
"835","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0449"
"836","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0450"
"837","nvd@nist.gov","Primary","en","CWE-200","CVE-1999-0348"
"838","nvd@nist.gov","Primary","en","CWE-119","CVE-1999-0349"
"839","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1450"
"840","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0461"
"841","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0952"
"842","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1546"
"843","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0370"
"844","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0370"
"845","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0360"
"846","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0291"
"847","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0351"
"848","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0358"
"849","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0373"
"850","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0403"
"851","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0459"
"852","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0362"
"853","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0363"
"854","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0383"
"855","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1171"
"856","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1453"
"857","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0365"
"858","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1169"
"859","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1201"
"860","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0350"
"861","nvd@nist.gov","Primary","en","CWE-287","CVE-1999-0366"
"862","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0367"
"863","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0368"
"864","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0407"
"865","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0353"
"866","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0370"
"867","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0371"
"868","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1375"
"869","nvd@nist.gov","Primary","en","CWE-200","CVE-1999-0372"
"870","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1203"
"871","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0404"
"872","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0714"
"873","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1260"
"874","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0374"
"875","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0375"
"876","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1180"
"877","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0396"
"878","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1060"
"879","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1405"
"880","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0405"
"881","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1495"
"882","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0367"
"883","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0367"
"884","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0406"
"885","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0412"
"886","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0460"
"887","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0485"
"888","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1101"
"889","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1255"
"890","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1372"
"891","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1482"
"892","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0376"
"893","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1168"
"894","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1049"
"895","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0377"
"896","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0378"
"897","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0379"
"898","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0441"
"899","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0484"
"900","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1247"
"901","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0380"
"902","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0408"
"903","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0483"
"904","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0381"
"905","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0221"
"906","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0222"
"907","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0223"
"908","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0261"
"909","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0386"
"910","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0413"
"911","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0414"
"912","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0419"
"913","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0426"
"914","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0429"
"915","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0430"
"916","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0431"
"917","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0432"
"918","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0435"
"919","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0436"
"920","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0437"
"921","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0438"
"922","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0440"
"923","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0476"
"924","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0479"
"925","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1046"
"926","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0371"
"927","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0371"
"928","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1551"
"929","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0409"
"930","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1256"
"931","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0019"
"932","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0410"
"933","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0411"
"934","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0418"
"935","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1254"
"936","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1371"
"937","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1567"
"938","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0417"
"939","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0415"
"940","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0416"
"941","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1526"
"942","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0382"
"943","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0420"
"944","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0421"
"945","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0422"
"946","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0462"
"947","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0424"
"948","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0425"
"949","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0433"
"950","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0482"
"951","nvd@nist.gov","Primary","en","CWE-384","CVE-1999-0428"
"952","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0481"
"953","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1370"
"954","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1397"
"955","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0153"
"956","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0434"
"957","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1559"
"958","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0443"
"959","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0445"
"960","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0447"
"961","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0467"
"962","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0469"
"963","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0480"
"964","nvd@nist.gov","Primary","en","CWE-200","CVE-1999-0605"
"965","nvd@nist.gov","Primary","en","CWE-200","CVE-1999-0606"
"966","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0608"
"967","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0609"
"968","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0610"
"969","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0921"
"970","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0439"
"971","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0474"
"972","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0475"
"973","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1245"
"974","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0472"
"975","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0473"
"976","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1196"
"977","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0287"
"978","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0468"
"979","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0470"
"980","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0471"
"981","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0801"
"982","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1323"
"983","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0444"
"984","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0446"
"985","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1369"
"986","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1244"
"987","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0684"
"988","nvd@nist.gov","Primary","en","CWE-94","CVE-1999-0491"
"989","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0604"
"990","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0607"
"991","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0466"
"992","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0488"
"993","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0490"
"994","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0492"
"995","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0712"
"996","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0711"
"997","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0194"
"998","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0487"
"999","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0763"
"1000","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0764"
"1001","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0807"
"1002","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1418"
"1003","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1553"
"1004","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0412"
"1005","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1012"
"1006","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1097"
"1007","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1195"
"1008","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1079"
"1009","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1241"
"1010","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1367"
"1011","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0686"
"1012","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0717"
"1013","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0736"
"1014","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0737"
"1015","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0738"
"1016","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0739"
"1017","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1566"
"1018","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0806"
"1019","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0754"
"1020","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0773"
"1021","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0785"
"1022","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1033"
"1023","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1520"
"1024","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0229"
